City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Petropavlovsk-Kamchatskiy,RU,2020-01-03 05:20:22,53.05,158.65,23.0,73,40,6.71
280,Murray Bridge,AU,2020-01-03 05:20:22,-35.12,139.28,107.01,11,24,4.0
281,Derna,RO,2020-01-03 05:20:22,47.2,22.31,27.0,100,90,3.36
282,Togur,RU,2020-01-03 05:20:22,58.36,82.83,28.65,95,100,11.12
283,Paamiut,GL,2020-01-03 05:20:22,61.99,-49.67,29.71,43,100,5.82
284,San Ignacio,PE,2020-01-03 05:20:22,-5.15,-79.0,61.56,98,65,0.45
285,Shitanjing,CN,2020-01-03 05:20:22,39.23,106.34,31.32,49,100,3.02
286,Ramos Arizpe,MX,2020-01-03 05:20:23,25.54,-100.95,62.01,58,5,7.02
287,Tocopilla,CL,2020-01-03 05:20:23,-22.09,-70.2,51.22,65,35,1.88
288,Xining,CN,2020-01-03 05:17:36,36.62,101.77,33.04,27,82,4.43
289,Mishelevka,RU,2020-01-03 05:20:23,52.86,103.17,20.3,86,74,5.32
290,Mastic Beach,US,2020-01-03 05:20:23,40.77,-72.85,46.4,70,90,6.93
291,Cayambe,EC,2020-01-03 05:20:24,0.04,-78.14,55.4,93,75,1.74
292,Kinablangan,PH,2020-01-03 05:20:24,7.69,126.55,76.26,86,100,2.73
293,Byron Bay,AU,2020-01-03 05:18:05,-28.65,153.62,87.8,45,0,17.22
294,Mani,NG,2020-01-03 05:20:24,12.12,6.75,48.56,32,0,13.98
295,Lisakovsk,KZ,2020-01-03 05:20:24,52.55,62.49,13.12,94,79,2.71
296,Carnarvon,ZA,2020-01-03 05:20:24,-30.97,22.13,71.1,50,0,9.42
297,Lima,PE,2020-01-03 05:20:22,-12.06,-77.04,71.6,83,75,12.75
298,Severo-Kurilsk,RU,2020-01-03 05:20:25,50.68,156.12,16.52,82,61,5.77
299,Thaba Nchu,ZA,2020-01-03 05:20:25,-29.2,26.83,69.8,64,48,10.29
300,Buraydah,SA,2020-01-03 05:20:25,26.33,43.97,50.0,71,2,1.48
301,Mayo,CA,2020-01-03 05:20:25,63.59,-135.9,3.2,65,90,10.29
302,Mnogovershinnyy,RU,2020-01-03 05:20:25,53.94,139.92,-4.32,97,100,8.68
303,Ondjiva,AO,2020-01-03 05:20:26,-17.07,15.73,68.4,91,100,11.77
304,Namibe,AO,2020-01-03 05:16:18,-15.19,12.15,73.76,75,100,4.43
305,San Luis,AR,2020-01-03 05:17:04,-33.3,-66.34,79.45,44,0,11.68
306,Otukpo,NG,2020-01-03 05:20:26,7.19,8.13,63.54,19,43,7.02
307,Cayenne,GF,2020-01-03 05:15:35,4.94,-52.33,73.4,94,62,5.01
308,Uyemskiy,RU,2020-01-03 05:20:26,64.47,40.85,37.4,86,75,8.95
309,Lodwar,KE,2020-01-03 05:20:27,3.12,35.6,86.83,37,64,5.66
310,Otane,NZ,2020-01-03 05:20:27,-39.89,176.62,70.54,35,0,11.59
311,Paita,PE,2020-01-03 05:20:27,-5.09,-81.11,74.5,74,50,9.15
312,Kavaratti,IN,2020-01-03 05:12:44,10.57,72.64,86.0,70,40,4.7
313,Asyut,EG,2020-01-03 05:13:28,27.18,31.19,42.8,70,0,9.17
314,Faya,SA,2020-01-03 05:20:27,18.39,42.45,59.0,47,0,4.9
315,Port Blair,IN,2020-01-03 05:13:45,11.67,92.75,82.26,74,2,15.95
316,Chimoio,MZ,2020-01-03 05:20:28,-19.11,33.48,75.2,88,20,2.44
317,Athni,IN,2020-01-03 05:20:28,16.73,75.07,78.82,37,19,3.0
318,Fairbanks,US,2020-01-03 05:16:53,64.84,-147.72,-2.0,76,90,4.12
319,Guerrero Negro,MX,2020-01-03 05:17:56,27.97,-114.04,59.81,47,1,7.96
320,Sulangan,PH,2020-01-03 05:20:28,11.14,123.72,81.48,79,55,17.9
321,Tabou,CI,2020-01-03 05:20:28,4.42,-7.36,73.26,94,53,1.43
322,Lazeshchyna,UA,2020-01-03 05:20:28,48.27,24.42,31.41,57,99,7.23
323,Antalaha,MG,2020-01-03 05:15:01,-14.9,50.28,78.46,80,68,2.44
324,Teya,MX,2020-01-03 05:17:46,21.05,-89.07,75.2,83,5,13.87
325,Atbasar,KZ,2020-01-03 05:20:29,51.81,68.36,18.45,96,92,9.82
326,Jataizinho,BR,2020-01-03 05:20:29,-23.26,-50.98,73.4,83,75,13.87
327,Abilene,US,2020-01-03 05:19:13,32.45,-99.73,50.0,65,75,5.82
328,Surgut,RU,2020-01-03 05:20:29,61.25,73.4,8.6,92,47,6.71
329,Ballina,IE,2020-01-03 05:17:16,54.11,-9.15,45.0,87,90,3.0
330,Upernavik,GL,2020-01-03 05:20:30,72.79,-56.15,1.04,83,100,8.32
331,Manyana,AU,2020-01-03 05:20:30,-35.26,150.51,91.0,55,38,14.99
332,Saldanha,PT,2020-01-03 05:15:09,41.42,-6.55,37.02,95,100,4.5
333,Kortkeros,RU,2020-01-03 05:20:31,61.81,51.56,24.8,92,75,11.18
334,Srednekolymsk,RU,2020-01-03 05:20:31,67.46,153.71,-6.41,82,57,3.04
335,Uvalde,US,2020-01-03 05:20:31,29.21,-99.79,55.0,76,75,4.7
336,Kandrian,PG,2020-01-03 05:17:29,-6.21,149.55,82.29,83,62,3.04
337,Urcos,PE,2020-01-03 05:20:31,-13.69,-71.62,51.8,76,75,3.47
338,Mattru,SL,2020-01-03 05:20:31,7.62,-11.83,69.35,92,42,3.22
339,Tura,RU,2020-01-03 05:17:45,64.27,100.22,-8.97,96,0,4.61
340,Luau,CD,2020-01-03 05:20:32,-10.7,22.23,66.99,97,100,3.38
341,Koindu,GN,2020-01-03 05:20:32,8.44,-10.33,59.67,34,23,2.26
342,Tezpur,IN,2020-01-03 05:20:32,26.62,92.79,71.58,48,93,5.23
343,Tommot,RU,2020-01-03 05:20:32,58.97,126.27,-10.97,98,99,1.79
344,Glenwood Springs,US,2020-01-03 05:20:32,39.55,-107.33,19.4,78,20,5.82
345,Najran,SA,2020-01-03 05:20:32,17.54,44.22,64.4,52,0,0.36
346,Ayni,TJ,2020-01-03 05:20:33,39.39,68.54,18.25,72,73,3.44
347,Lanxi,CN,2020-01-03 05:20:33,29.21,119.46,59.0,61,100,1.39
348,Itarema,BR,2020-01-03 05:15:41,-2.92,-39.92,76.62,90,93,2.57
349,Ahipara,NZ,2020-01-03 05:17:49,-35.17,173.16,71.01,89,68,1.99
350,Fare,PF,2020-01-03 05:20:33,-16.7,-151.02,81.97,80,100,7.52
351,Hambantota,LK,2020-01-03 05:20:33,6.12,81.12,84.2,89,40,12.75
352,Peleduy,RU,2020-01-03 05:20:33,59.63,112.75,15.48,94,100,9.64
353,Bartlesville,US,2020-01-03 05:20:34,36.75,-95.98,51.8,81,20,3.36
354,Emporia,US,2020-01-03 05:16:35,38.4,-96.18,41.0,93,1,8.05
355,Vostok,RU,2020-01-03 05:17:33,46.45,135.83,-2.69,94,100,10.33
356,Karratha,AU,2020-01-03 05:20:34,-20.74,116.85,84.97,69,98,5.99
357,Burgeo,CA,2020-01-03 05:20:34,47.61,-57.61,30.33,76,73,26.75
358,Allahganj,IN,2020-01-03 05:20:34,27.55,79.69,66.07,66,15,9.17
359,Akdagmadeni,TR,2020-01-03 05:20:35,39.66,35.88,22.37,94,77,4.68
360,Springbok,ZA,2020-01-03 05:20:35,-29.67,17.88,64.4,36,20,1.12
361,Salalah,OM,2020-01-03 05:18:03,17.01,54.1,78.8,54,75,1.12
362,Baglung,NP,2020-01-03 05:20:35,28.27,83.59,32.83,91,100,3.29
363,Beboto,TD,2020-01-03 05:20:35,8.27,16.94,59.4,23,92,5.17
364,Pitmoaga,BF,2020-01-03 05:20:35,12.24,-1.88,62.6,23,0,10.29
365,Kigoma,TZ,2020-01-03 05:20:35,-4.88,29.64,69.8,94,20,9.15
366,Banda Aceh,ID,2020-01-03 05:17:08,5.56,95.32,87.35,56,41,9.1
367,Primorka,RU,2020-01-03 05:20:36,47.28,39.05,30.38,76,88,5.5
368,Canete,IT,2020-01-03 05:20:36,46.33,9.49,41.0,36,40,3.36
369,Podor,MR,2020-01-03 05:20:37,16.65,-14.96,67.59,14,100,15.26
370,Aksu,KZ,2020-01-03 05:19:14,52.04,76.93,30.2,86,75,13.42
371,Aklavik,CA,2020-01-03 05:20:37,68.22,-135.01,-13.0,69,90,3.36
372,Porto Novo,BR,2020-01-03 05:20:37,-23.68,-45.44,68.0,94,75,2.24
373,Nouadhibou,MR,2020-01-03 05:20:37,20.93,-17.03,60.8,38,25,17.22
374,Los Llanos De Aridane,ES,2020-01-03 05:20:37,28.66,-17.92,59.0,58,11,8.05
375,Babushkin,RU,2020-01-03 05:20:38,51.72,105.86,23.18,79,68,3.78
376,Kangaatsiaq,GL,2020-01-03 05:20:38,68.31,-53.46,19.27,79,100,18.23
377,Mount Isa,AU,2020-01-03 05:20:38,-20.73,139.49,105.8,14,15,18.34
378,Sorong,ID,2020-01-03 05:17:57,-0.86,131.25,76.15,95,100,5.3
379,Samarai,PG,2020-01-03 05:20:38,-10.62,150.67,82.78,76,87,4.7
380,Dunmore East,IE,2020-01-03 05:20:38,52.15,-6.99,44.01,80,62,10.0
381,Mitsamiouli,KM,2020-01-03 05:20:39,-11.38,43.28,82.4,83,40,5.82
382,Whyalla,AU,2020-01-03 05:20:39,-33.04,137.58,109.81,6,1,17.6
383,Coruripe,BR,2020-01-03 05:20:39,-10.12,-36.18,77.68,88,100,10.4
384,Soe,EE,2020-01-03 05:20:39,57.91,26.05,39.2,80,0,17.22
385,Cherskiy,RU,2020-01-03 05:20:39,68.75,161.3,0.12,69,46,12.17
386,San Anselmo,US,2020-01-03 05:20:39,37.97,-122.56,55.0,87,1,3.91
387,Vanimo,PG,2020-01-03 05:20:39,-2.67,141.3,83.7,79,94,17.83
388,Klaksvik,FO,2020-01-03 05:20:40,62.23,-6.59,32.0,74,67,16.11
389,Borogontsy,RU,2020-01-03 05:20:40,62.67,131.17,-33.75,95,27,3.33
390,Encruzilhada Do Sul,BR,2020-01-03 05:20:40,-30.54,-52.52,61.34,92,3,8.25
391,Te Anau,NZ,2020-01-03 05:20:40,-45.41,167.72,48.97,75,98,11.99
392,Praya,ID,2020-01-03 05:20:40,-8.71,116.27,82.4,78,75,9.17
393,Sokoto,NG,2020-01-03 05:20:40,13.06,5.24,50.2,28,0,15.61
394,Touros,BR,2020-01-03 05:17:36,-5.2,-35.46,77.0,88,40,3.36
395,Atar,MR,2020-01-03 05:20:41,20.52,-13.05,55.42,15,100,17.58
396,San Pedro,AR,2020-01-03 05:20:41,-33.68,-59.66,68.0,50,0,5.01
397,Sobolevo,RU,2020-01-03 05:20:41,54.43,31.9,30.65,96,88,7.61
398,Hope,US,2020-01-03 05:20:41,33.67,-93.59,57.2,93,90,6.93
399,Jatai,IN,2020-01-03 05:20:41,28.97,76.18,64.42,42,0,4.43
400,Nalut,LY,2020-01-03 05:20:42,31.86,10.98,42.64,67,0,3.96
401,Caibarien,CU,2020-01-03 05:20:42,22.52,-79.47,71.6,94,5,4.7
402,Hellin,ES,2020-01-03 05:20:42,38.51,-1.7,32.0,100,19,4.7
403,Lagoa,PT,2020-01-03 05:20:42,37.14,-8.45,57.99,82,75,6.93
404,Smithers,CA,2020-01-03 05:17:37,54.78,-127.17,21.2,79,90,5.82
405,Fukue,JP,2020-01-03 05:20:42,35.03,136.69,55.99,46,20,9.17
406,Smoky Lake,CA,2020-01-03 05:20:38,54.11,-112.47,23.0,80,98,5.01
407,Saint-Prosper,CA,2020-01-03 05:20:43,46.21,-70.48,33.01,61,100,3.0
408,Roald,NO,2020-01-03 05:20:43,62.58,6.12,37.4,58,75,29.97
409,Hirara,JP,2020-01-03 05:20:43,24.8,125.28,71.6,60,40,9.17
410,Tautira,PF,2020-01-03 05:20:43,-17.73,-149.15,82.4,74,40,8.05
411,Kotido,UG,2020-01-03 05:20:43,3.01,34.12,78.3,43,0,19.28
412,Tshikapa,CD,2020-01-03 05:20:43,-6.42,20.79,70.56,91,100,1.28
413,Khandyga,RU,2020-01-03 05:20:44,62.65,135.58,-32.6,97,84,1.66
414,Mundo Nuevo,CL,2020-01-03 05:20:44,-32.72,-71.41,53.6,87,5,1.72
415,Porto Nacional,BR,2020-01-03 05:20:44,-10.7,-48.41,73.4,100,75,2.24
416,Ketchikan,US,2020-01-03 05:17:54,55.34,-131.65,30.2,68,75,4.7
417,Trincomalee,LK,2020-01-03 05:20:44,8.58,81.23,83.62,70,66,6.31
418,El Tigre,VE,2020-01-03 05:20:44,8.89,-64.25,72.77,83,17,8.63
419,Zhob,PK,2020-01-03 05:20:45,31.34,69.45,44.4,44,0,3.11
420,Sungaipenuh,ID,2020-01-03 05:19:47,-2.08,101.38,76.26,75,96,1.28
421,Verkhnyaya Tishanka,RU,2020-01-03 05:20:45,51.32,40.54,29.98,97,87,6.73
422,Penzance,GB,2020-01-03 05:20:46,50.12,-5.53,52.0,100,63,20.8
423,Arman,RU,2020-01-03 05:17:43,59.7,150.17,23.94,75,100,15.1
424,Tarauaca,BR,2020-01-03 05:20:46,-8.16,-70.77,70.3,99,100,1.97
425,Monte Patria,CL,2020-01-03 05:20:46,-30.69,-70.96,53.13,74,0,0.27
426,Palmer,AU,2020-01-03 05:20:46,-34.85,139.16,107.01,4,23,17.22
427,Hervey Bay,AU,2020-01-03 05:20:47,-25.3,152.85,86.0,45,0,14.99
428,Kristiansand,US,2020-01-03 05:20:47,37.36,-76.77,52.0,62,90,5.82
429,Kikwit,CD,2020-01-03 05:20:47,-5.04,18.82,71.38,91,100,1.19
430,Joshimath,IN,2020-01-03 05:18:12,30.57,79.57,39.11,34,50,3.67
431,Tayu,JP,2020-01-03 05:20:47,35.06,136.67,55.99,46,20,9.17
432,Orlik,PL,2020-01-03 05:20:48,53.95,17.74,32.0,90,75,16.11
433,Namatanai,PG,2020-01-03 05:20:48,-3.66,152.44,85.28,69,64,5.23
434,Coahuayana,MX,2020-01-03 05:16:30,18.62,-100.35,72.32,60,100,1.52
435,Calama,CL,2020-01-03 05:20:48,-22.46,-68.93,51.8,62,47,5.82
436,Bryan,US,2020-01-03 05:20:48,30.67,-96.37,59.0,100,1,3.36
437,Yatou,CM,2020-01-03 05:20:48,3.63,9.81,77.0,94,20,1.12
438,Moree,AU,2020-01-03 05:20:49,-29.46,149.84,100.4,19,20,8.05
439,Labuhan,ID,2020-01-03 05:20:49,-2.54,115.51,87.19,66,67,3.0
440,Navahrudak,BY,2020-01-03 05:20:49,53.59,25.82,32.23,59,29,12.19
441,Batemans Bay,AU,2020-01-03 05:17:46,-35.71,150.18,91.0,87,13,1.01
442,Milkovo,BG,2020-01-03 05:20:49,41.53,24.68,36.0,73,20,4.7
443,Nuuk,GL,2020-01-03 05:20:49,64.17,-51.74,21.2,67,55,26.4
444,Esperance,AU,2020-01-03 05:20:50,-33.86,121.89,66.2,48,40,23.04
445,Nyurba,RU,2020-01-03 05:20:50,63.29,118.35,-6.59,99,97,2.84
446,Saskylakh,RU,2020-01-03 05:20:50,71.97,114.09,-15.68,96,99,9.1
447,Kahului,US,2020-01-03 05:20:50,20.89,-156.47,73.4,78,75,4.7
448,Puerto Lempira,HN,2020-01-03 05:20:50,15.27,-83.77,79.88,79,10,12.57
449,Lujan,AR,2020-01-03 05:20:51,-46.57,-67.67,73.53,40,1,34.23
450,Oranjemund,ZA,2020-01-03 05:16:40,-28.55,16.43,63.57,78,60,11.83
451,Honiara,SB,2020-01-03 05:20:51,-9.43,159.96,89.6,66,20,6.93
452,Qasigiannguit,GL,2020-01-03 05:18:01,68.82,-51.19,14.0,72,100,14.99
453,Marawi,PH,2020-01-03 05:15:56,8.0,124.29,82.99,80,100,5.01
454,Tomatlan,MX,2020-01-03 05:20:51,19.93,-105.25,54.19,62,0,3.94
455,Kununurra,AU,2020-01-03 05:20:52,-15.77,128.74,102.2,31,100,8.05
456,Danane,CI,2020-01-03 05:20:52,7.26,-8.15,63.19,26,10,2.73
457,Lososina,RU,2020-01-03 05:20:52,49.0,140.31,7.45,68,67,14.16
458,Sisimiut,GL,2020-01-03 05:20:52,66.94,-53.67,13.28,81,100,11.25
459,Sawakin,SD,2020-01-03 05:20:52,19.1,37.33,77.92,87,77,12.48
460,Pereira Barreto,BR,2020-01-03 05:20:52,-20.64,-51.11,73.94,80,16,5.14
461,Salihorsk,BY,2020-01-03 05:20:53,52.79,27.54,29.68,74,0,8.03
462,Mathbaria,BD,2020-01-03 05:20:53,22.29,89.96,75.18,53,33,11.77
463,Codrington,AU,2020-01-03 05:20:53,-28.95,153.24,91.4,48,0,19.46
464,San Cristobal,HN,2020-01-03 05:20:55,14.68,-86.92,59.2,91,20,2.89
465,Artigas,BR,2020-01-03 05:20:55,-30.4,-56.46,63.77,77,16,13.27
466,Khash,IR,2020-01-03 05:20:55,28.22,61.21,52.99,75,100,12.35
467,Talnakh,RU,2020-01-03 05:20:55,69.49,88.39,3.2,77,75,24.61
468,Flinders,AU,2020-01-03 05:20:55,-34.58,150.85,93.99,55,21,14.99
469,Erenhot,CN,2020-01-03 05:20:55,43.65,111.97,20.57,68,0,7.72
470,Sulya,IN,2020-01-03 05:20:56,12.56,75.39,88.72,46,0,2.08
471,Huarmey,PE,2020-01-03 05:20:56,-10.07,-78.15,68.09,81,81,2.68
472,Kochubey,RU,2020-01-03 05:20:56,44.39,46.54,33.64,77,0,4.09
473,Nagato,JP,2020-01-03 05:20:56,34.35,131.14,55.4,50,40,14.99
474,Saint-Joseph,FR,2020-01-03 05:18:01,43.56,6.97,48.2,93,86,2.24
475,Aizpute,LV,2020-01-03 05:20:56,56.72,21.61,41.0,86,26,24.16
476,Vardo,US,2020-01-03 05:20:56,39.62,-77.74,52.0,40,20,8.05
477,Thinadhoo,MV,2020-01-03 05:20:57,0.53,72.93,83.68,70,97,9.01
478,Meadow Lake,CA,2020-01-03 05:20:57,54.13,-108.44,15.94,92,98,11.97
479,Port-Gentil,GA,2020-01-03 05:20:57,-0.72,8.78,80.6,94,90,7.92
480,Sistranda,NO,2020-01-03 05:18:00,63.73,8.83,39.99,67,75,32.21
481,Consaca,CO,2020-01-03 05:20:57,1.22,-77.47,50.85,96,100,1.63
482,Alofi,NU,2020-01-03 05:20:57,-19.06,-169.92,80.6,65,12,9.17
483,Fort Nelson,CA,2020-01-03 05:18:10,58.81,-122.69,-2.2,84,20,2.24
484,Canazas,PA,2020-01-03 05:20:58,8.38,-82.3,64.0,94,97,3.42
485,Ibadan,NG,2020-01-03 05:20:58,7.38,3.9,65.86,20,0,9.22
486,Deputatskiy,RU,2020-01-03 05:20:58,69.3,139.9,-21.44,87,27,3.06
487,Honningsvag,NO,2020-01-03 05:20:58,70.98,25.97,37.4,74,75,18.34
488,Morant Bay,JM,2020-01-03 05:20:58,17.88,-76.41,78.8,78,20,3.36
489,Savannah Bight,HN,2020-01-03 05:20:59,16.45,-85.85,81.19,76,47,26.57
490,Dunedin,NZ,2020-01-03 05:19:31,-45.87,170.5,53.26,77,21,33.82
491,Yamada,JP,2020-01-03 05:20:59,36.58,137.08,48.0,81,75,5.82
492,Lavrentiya,RU,2020-01-03 05:20:59,65.58,-170.99,-13.59,91,2,12.28
493,Ambunti,PG,2020-01-03 05:21:00,-4.22,142.82,82.13,92,100,4.32
494,Ambilobe,MG,2020-01-03 05:21:00,-13.19,49.05,86.65,70,48,0.36
495,Boyolangu,ID,2020-01-03 05:21:00,-8.09,111.9,89.01,58,4,5.3
496,Magadan,RU,2020-01-03 05:21:00,59.56,150.8,22.08,80,100,22.75
497,Klyuchi,RU,2020-01-03 05:21:00,52.25,79.17,24.06,87,25,11.92
498,Berlevag,NO,2020-01-03 05:18:04,70.86,29.09,33.8,80,99,20.8
499,Ileza,RU,2020-01-03 05:21:01,61.05,43.9,35.06,95,100,11.88
500,Ust-Nera,RU,2020-01-03 05:21:01,64.57,143.24,-6.38,98,100,5.86
501,Shaowu,CN,2020-01-03 05:21:01,27.34,117.49,58.91,81,99,1.83
502,Akcaabat,TR,2020-01-03 05:21:01,41.02,39.57,44.6,70,75,5.82
503,Tuatapere,NZ,2020-01-03 05:17:21,-46.13,167.69,53.01,87,60,15.01
504,Sete Lagoas,BR,2020-01-03 05:21:01,-19.47,-44.25,69.8,94,75,3.36
505,Terrace Bay,CA,2020-01-03 05:21:01,48.78,-87.1,16.43,92,51,5.37
506,Angoram,PG,2020-01-03 05:21:02,-4.06,144.07,85.96,69,100,6.87
507,Iksha,RU,2020-01-03 05:21:02,56.18,37.5,36.0,94,90,15.66
508,Egvekinot,RU,2020-01-03 05:15:30,66.32,-179.17,-12.15,67,0,10.45
509,Algiers,US,2020-01-03 05:21:02,29.94,-90.04,73.4,88,90,12.75
510,Kohlu,PK,2020-01-03 05:21:03,29.9,69.25,48.42,35,0,2.55
511,Westport,US,2020-01-03 05:17:46,41.14,-73.36,46.4,87,90,4.7
512,Langres,FR,2020-01-03 05:21:03,47.87,5.33,39.0,89,90,3.36
513,Hengyang,CN,2020-01-03 05:21:03,26.89,112.6,45.07,82,100,5.61
514,Charters Towers,AU,2020-01-03 05:21:04,-20.07,146.27,93.51,34,75,14.47
515,Koygorodok,RU,2020-01-03 05:21:04,60.44,51.01,23.34,94,100,12.84
516,Avera,US,2020-01-03 05:14:38,33.19,-82.53,60.8,62,90,5.82
517,Izumrud,UA,2020-01-03 05:21:04,50.35,30.39,30.0,92,75,6.71
518,Xuzhou,CN,2020-01-03 05:21:04,34.27,117.18,49.75,48,83,2.35
519,Baruun-Urt,MN,2020-01-03 05:18:03,46.68,113.28,10.2,81,0,10.94
520,Botngard,NO,2020-01-03 05:21:05,63.77,9.81,39.99,69,75,32.21
521,Hindoria,IN,2020-01-03 05:21:05,23.9,79.57,65.66,72,96,5.93
522,Ostersund,SE,2020-01-03 05:16:54,63.18,14.64,35.6,79,67,11.41
523,Jarocin,PL,2020-01-03 05:21:05,51.97,17.5,36.0,93,90,10.29
524,Vigrestad,NO,2020-01-03 05:21:05,58.57,5.7,44.6,70,75,23.04
525,Conakry,GN,2020-01-03 05:21:05,9.52,-13.7,72.61,42,34,5.77
526,Bloemfontein,ZA,2020-01-03 05:20:02,-29.12,26.22,69.8,64,0,10.29
527,Bulembu,SZ,2020-01-03 05:21:06,-25.95,31.13,79.0,78,2,2.24
528,Nara,JP,2020-01-03 05:21:06,34.68,135.8,57.0,43,20,12.75
529,Pedernales,EC,2020-01-03 05:21:06,0.07,-80.05,73.22,90,99,3.0
530,San Quintin,PH,2020-01-03 05:21:06,17.54,120.52,81.99,55,100,5.08
531,Saint-Georges,CA,2020-01-03 05:21:06,46.12,-70.67,33.01,61,100,3.0
532,Roma,IT,2020-01-03 05:17:57,41.89,12.48,45.0,86,86,3.36
533,Falmouth,GB,2020-01-03 05:21:07,50.16,-5.07,52.0,100,65,20.8
534,Ola,RU,2020-01-03 05:21:07,59.58,151.3,20.53,81,97,17.92
535,Sur,OM,2020-01-03 05:21:07,22.57,59.53,75.49,42,2,6.42
536,Haradok,BY,2020-01-03 05:21:07,55.46,29.99,32.0,94,90,8.95
537,Angoche,MZ,2020-01-03 05:21:07,-16.23,39.91,80.1,84,100,10.13
538,Stockport,GB,2020-01-03 05:21:08,53.41,-2.16,48.99,87,75,11.41
539,Coihaique,CL,2020-01-03 05:18:15,-45.58,-72.07,62.6,72,54,5.82
540,Toamasina,MG,2020-01-03 05:21:08,-18.17,49.38,78.8,88,75,2.24
541,Bolu,TR,2020-01-03 05:21:08,40.73,31.61,24.42,67,1,4.21
542,Camapua,BR,2020-01-03 05:21:08,-19.53,-54.04,70.86,90,7,1.72
543,Sioux Lookout,CA,2020-01-03 05:21:09,50.1,-91.92,14.0,92,90,12.75
544,Genhe,CN,2020-01-03 05:21:09,50.78,121.52,-4.2,88,77,3.36
545,Comodoro Rivadavia,AR,2020-01-03 05:21:09,-45.87,-67.48,78.8,36,20,17.22
546,Le Port,FR,2020-01-03 05:21:09,42.87,1.37,42.01,68,100,5.99
547,Fizesu Gherlii,RO,2020-01-03 05:21:09,47.02,23.98,23.0,92,20,2.24
548,Huntsville,US,2020-01-03 05:19:56,34.73,-86.59,54.0,93,90,5.53
549,Binga,ZW,2020-01-03 05:21:10,-17.62,27.34,79.84,75,100,8.66
550,Kdyne,CZ,2020-01-03 05:21:10,49.39,13.04,30.99,100,90,3.36
551,Quchan,IR,2020-01-03 05:21:10,37.11,58.51,35.53,61,3,0.09
552,Kijang,KR,2020-01-03 05:16:11,35.24,129.21,48.2,34,4,16.11
553,Katherine,AU,2020-01-03 05:21:10,-14.47,132.26,98.6,32,40,4.7
554,Bowen,AU,2020-01-03 05:21:10,-20.01,148.25,87.01,62,40,17.22
555,Te Kauwhata,NZ,2020-01-03 05:21:10,-37.4,175.15,71.01,60,58,21.92
556,High Level,CA,2020-01-03 05:21:11,58.52,-117.13,3.2,91,75,2.24
557,Zhuhai,CN,2020-01-03 05:21:11,40.71,112.04,23.0,57,10,2.24
558,Laguna,BZ,2020-01-03 05:21:11,16.17,-88.94,71.6,100,96,1.39
